symbol,yahoo_symbol,company_name,nse_company_name,isin,sector,industry,price,market_cap_cr,trailing_pe,forward_pe,price_to_book,roe_percent,debt_to_equity_percent,revenue_growth_percent,earnings_growth_percent,profit_margin_percent,operating_margin_percent,dividend_yield_percent,cash_conversion_ratio,beta,fifty_two_week_high,fifty_two_week_low,fifty_two_week_position,quality_score,growth_score,valuation_score,size_liquidity_score,buffett_munger_score,graham_value_score,lynch_garp_score,fisher_growth_score,greenblatt_score,marks_risk_score,india_compounder_score,entry_score,quant_score,investor_master_score,estimated_fair_value,strong_buy_below,accumulate_below,expensive_above,quant_zone,red_flags,investor_style_match,notes,base_quant_score,enhanced_screener_score,screener_data_available,company_name_screener,screener_url,fetched_at,used_cache,status,roce_percent,roe_percent_screener,sales_growth_5y,profit_growth_5y,promoter_holding,promoter_holding_change_4q,promoter_pledge_percent,fii_holding,dii_holding,fii_holding_change_4q,dii_holding_change_4q,operating_cash_flow_5y,capex_5y,free_cash_flow_5y,cash_conversion_5y,fcf_calculation_method,current_pe,median_pe_5y,price_to_median_pe,latest_quarter_sales_growth,latest_quarter_profit_growth,quarterly_sales_consistency,quarterly_profit_consistency,net_interest_margin,gross_npa_percent,net_npa_percent,casa_ratio,capital_adequacy_ratio,data_completeness_score,sector_scoring_group
LICI,LICI.NS,Life Insurance Corporation of India,Life Insurance Corporation Of India,INE0J1Y01017,Financial Services,Insurance - Life,421.4,266535.38,9.277851,7.4742813,3.0184302,40.769002,0.431,14.6,33.1,6.321000000000001,8.9049995,236.0,-0.4226362229020378,0.544,468.475,360.75,0.563,74.77,93.93,96.46,100.0,71.17,91.61,97.27,84.54,85.61,94.0,88.64,92.68,84.55,84.55,1816.8,1271.76,1544.28,2180.16,TOP CANDIDATE - STRONG BUY ZONE FOR QUALITATIVE CHECK,Weak cash conversion; Sector-specific manual review required: bank,Graham/Klarman Value; Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",89.05,74.06,True,Life Insurance Corporation of India,cache,2026-07-23T13:40:28,True,ok,35.1,37.8,81.0,,96.5,0.0,,0.33,1.09,0.22,-0.28,41352.0,7253.4,34098.6,0.221,investing_cash_flow_proxy_discounted,9.66,,,13.82,23.26,100.0,100.0,,,,,,76.92,bank
PNBHOUSING,PNBHOUSING.NS,PNB Housing Finance Limited,PNB Housing Finance Limited,INE572E01012,Financial Services,Mortgage Finance,1066.8,27799.74,12.143427,10.239334,1.44623,12.7,277.418,21.6,19.0,58.886003,77.54699600000001,74.0,-3.920824799031436,0.3,1132.7,729.6,0.8365,61.05,93.4,99.77,88.9,78.53,75.46,97.03,86.42,80.41,61.78,82.68,88.2,84.45,84.45,3514.0,2459.8,2986.9,4216.8,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Debt/equity above 200%; Weak cash conversion; Sector-specific manual review required: bank,Buffett-Munger Quality; Graham/Klarman Value; Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",83.48,86.73,True,PNB Housing Finance Ltd,cache,2026-07-23T13:41:50,True,ok,9.4,12.7,20.0,13.0,28.04,-0.06,,16.6,44.07,-4.85,14.19,-17314.0,626.4,-17940.4,-2.273,investing_cash_flow_proxy_discounted,12.5,,,7.91,19.27,100.0,100.0,,,,,,84.62,bank
M&MFIN,M&MFIN.NS,Mahindra & Mahindra Financial Services Limited,Mahindra & Mahindra Financial Services Limited,INE774D01024,Financial Services,Credit Services,370.35,51461.81,14.59795,12.150535,1.93126,11.856,429.851,54.2,104.7,29.176,45.448002,233.0,-4.474354711014064,0.408,412.2,246.35,0.7477,59.78,100.0,93.77,100.0,76.63,68.99,100.0,91.86,76.78,64.0,84.68,88.18,84.16,84.16,1014.8,608.88,811.84,1217.76,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Debt/equity above 200%; Weak cash conversion; Sector-specific manual review required: bank,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",84.32,83.8,True,Mahindra & Mahindra Financial Services Ltd,cache,2026-07-23T13:41:31,True,ok,8.72,12.3,35.0,15.0,52.49,0.0,,9.53,31.49,0.2,-0.84,-64200.0,2304.6,-66504.6,-6.241,investing_cash_flow_proxy_discounted,15.2,,,13.36,106.14,100.0,75.0,,,,,,84.62,bank
PNB,PNB.NS,Punjab National Bank,Punjab National Bank,INE160A01022,Financial Services,Banks - Regional,110.15,126594.76,5.7310095,6.414142,0.84411955,15.223999999999998,,15.2,1.9,38.147,29.405,271.0,,0.527,135.15,98.5,0.3179,71.84,50.6,100.0,100.0,84.51,85.0,49.77,62.37,85.92,82.0,75.32,98.64,83.48,83.48,492.03,344.42,418.23,590.44,TOP CANDIDATE - STRONG BUY ZONE FOR QUALITATIVE CHECK,Sector-specific manual review required: bank,Buffett-Munger Quality; Graham/Klarman Value; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",81.4,88.34,True,Punjab National Bank,cache,2026-07-23T13:42:38,True,ok,6.13,13.0,48.0,21.0,70.08,0.0,,6.39,16.05,0.68,1.38,62395.0,3377.4,59017.6,1.167,investing_cash_flow_proxy_discounted,6.58,,,0.85,11.79,100.0,75.0,,,,,,84.62,bank
INFY,INFY.NS,Infosys Limited,Infosys Limited,INE009A01021,Technology,Information Technology Services,1047.4,424084.74,13.563844,12.850264,4.4923844,31.439,9.827,6.6000000000000005,11.8,16.434999,20.928,475.0,1.2191367769468016,0.131,1728.0,982.4,0.0872,95.88,62.82,90.48,100.0,91.41,83.02,77.68,70.07,93.18,100.0,85.5,97.14,83.16,83.16,2077.22,1661.78,1869.5,2492.66,TOP CANDIDATE - STRONG BUY ZONE FOR QUALITATIVE CHECK,,Buffett-Munger Quality; Graham/Klarman Value; Peter Lynch GARP; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",88.85,69.88,True,Infosys Ltd,cache,2026-07-23T13:40:34,True,ok,40.0,31.9,9.0,-7.0,14.38,-0.22,,28.45,43.19,-4.44,4.87,141242.0,6580.2,134661.8,1.097,investing_cash_flow_proxy_discounted,14.6,,,13.38,20.9,100.0,75.0,,,,,,84.62,commodity_cyclical
IIFL,IIFL.NS,IIFL Finance Limited,IIFL Finance Limited,INE530B01024,Financial Services,Credit Services,568.75,24188.34,14.6698475,7.3911633,1.7376759,12.286,447.421,64.3,183.0,20.339,20.801,70.0,-8.41521522928709,0.241,675.0,409.1,0.6004,58.63,100.0,94.56,87.09,71.66,70.1,100.0,89.89,76.59,61.42,82.5,91.36,83.07,83.07,1550.8,930.48,1240.64,1860.96,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Debt/equity above 200%; Weak cash conversion; Sector-specific manual review required: bank,Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",83.48,82.12,True,IIFL Finance Ltd,cache,2026-07-23T13:41:47,True,ok,10.9,12.6,17.0,17.0,24.84,-0.06,,28.16,7.09,0.13,1.55,-30914.0,4199.4,-35113.4,-4.315,investing_cash_flow_proxy_discounted,14.5,,,42.49,148.21,100.0,75.0,,,,,,84.62,bank
OBEROIRLTY,OBEROIRLTY.NS,Oberoi Realty Limited,Oberoi Realty Limited,INE093I01010,Real Estate,Real Estate - Development,1818.1,66106.52,25.115347,17.047888,3.6886451,,15.765,31.7,28.9,41.592997,53.744,43.0,,0.3,1986.1,1391.2,0.7176,75.28,100.0,73.96,100.0,81.2,73.23,94.3,88.0,74.62,99.14,86.14,82.84,82.82,82.82,2895.6,2316.48,2606.04,3474.72,TOP CANDIDATE - STRONG BUY ZONE FOR QUALITATIVE CHECK,,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",83.94,80.2,True,Oberoi Realty Ltd,cache,2026-07-23T13:41:37,True,ok,17.3,14.6,27.0,21.0,67.71,0.0,,15.11,14.83,-4.25,4.03,5045.0,1890.0,3155.0,0.525,investing_cash_flow_proxy_discounted,27.7,,,52.17,62.36,75.0,75.0,,,,,,84.62,commodity_cyclical
ONGC,ONGC.NS,Oil and Natural Gas Corporation Limited,Oil & Natural Gas Corporation Limited,INE213A01029,Energy,Oil & Gas Integrated,252.37,317488.5,7.6015058,5.854253,0.85404396,12.703,42.548,1.9,47.8,6.254999999999999,9.212,734.0,2.7210868016514844,0.127,307.5,227.65,0.3096,67.85,64.0,100.0,100.0,68.33,95.93,83.8,62.85,83.92,95.12,77.95,98.81,82.72,82.72,1328.0,929.6,1128.8,1593.6,HIGH PRIORITY QUALITATIVE CHECK,,Graham/Klarman Value; Peter Lynch GARP; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",82.92,82.26,True,Oil & Natural Gas Corpn Ltd,cache,2026-07-23T13:42:16,True,ok,14.2,11.7,21.0,16.0,58.89,0.0,,7.97,19.3,0.86,-0.63,464893.0,163197.6,301695.4,2.062,investing_cash_flow_proxy_discounted,7.45,,,3.61,52.57,50.0,100.0,,,,,,84.62,commodity_cyclical
MRF,MRF.NS,MRF Limited,MRF Limited,INE883A01011,Consumer Cyclical,Auto Parts,132030.0,55995.81,23.095776,16.010855,2.6697013,12.258001,15.288,13.6,37.2,7.785,11.526,35.0,1.892056680389558,0.154,163600.0,122000.0,0.2411,73.27,92.8,78.86,100.0,69.01,77.52,93.52,77.54,76.06,99.21,84.26,93.66,82.64,82.64,228665.19,160065.63,194365.41,274398.23,TOP CANDIDATE - STRONG BUY ZONE FOR QUALITATIVE CHECK,,Graham/Klarman Value; Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",85.04,77.03,True,MRF Ltd,cache,2026-07-23T13:41:22,True,ok,15.7,12.5,14.0,10.0,27.77,-0.01,,17.98,12.25,0.44,0.03,11935.0,5851.8,6083.2,1.527,investing_cash_flow_proxy_discounted,22.4,,,13.7,37.65,100.0,75.0,,,,,,84.62,commodity_cyclical
TCS,TCS.NS,Tata Consultancy Services Limited,Tata Consultancy Services Limited,INE467B01029,Technology,Information Technology Services,2242.9,811500.78,16.302513,13.8276415,7.4019675,47.743,10.211,13.900000000000002,4.6,18.052,23.963,294.0,1.0511455573892698,0.241,3350.0,1976.8,0.1938,96.74,63.66,80.05,100.0,91.69,71.67,55.12,65.31,88.39,99.97,83.97,94.02,82.19,82.19,3714.66,2971.73,3343.19,4457.59,TOP CANDIDATE - STRONG BUY ZONE FOR QUALITATIVE CHECK,,Buffett-Munger Quality; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",86.57,71.96,True,Tata Consultancy Services Ltd,https://www.screener.in/company/TCS/consolidated/,2026-07-23T13:41:03,False,ok,63.0,51.8,9.0,-7.0,71.77,0.0,,9.07,13.41,-2.41,1.46,227254.0,4877.4,222376.6,0.96,investing_cash_flow_proxy_discounted,15.1,,,13.93,4.69,100.0,75.0,,,,,,84.62,commodity_cyclical
MAZDOCK,MAZDOCK.NS,Mazagon Dock Shipbuilders Limited,Mazagon Dock Shipbuilders Limited,INE249Z01020,Industrials,Aerospace & Defense,2298.9,92733.03,35.83632,28.213577,9.506304,28.77,4.481,21.3,109.0,19.863,13.505,83.0,-1.1189682071576703,0.565,3061.4,2057.4,0.2405,86.66,100.0,56.82,100.0,73.61,52.0,93.11,92.5,71.74,94.0,86.69,69.55,82.17,82.17,2566.0,2052.8,2309.4,3079.2,HIGH PRIORITY QUALITATIVE CHECK,Weak cash conversion,Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",81.27,84.27,True,Mazagon Dock Shipbuilders Ltd,cache,2026-07-23T13:42:44,True,ok,36.0,29.2,34.0,78.0,81.22,-3.61,,1.73,5.09,-0.53,3.4,1224.0,903.6,320.4,0.141,investing_cash_flow_proxy_discounted,36.6,,,21.3,107.38,100.0,75.0,,,,,,84.62,commodity_cyclical
AADHARHFC,AADHARHFC.NS,AADHAR HOUSING FINANCE L,Aadhar Housing Finance Limited,INE883F01010,Financial Services,Mortgage Finance,500.8,21901.84,20.234343,13.462271,2.89356,15.753001,255.574,24.4,26.0,48.211,60.558,,-2.5622149527287217,0.369,563.0,430.15,0.5318,65.63,100.0,80.3,85.95,77.16,50.79,97.51,95.75,72.97,61.19,81.92,88.45,81.69,81.69,990.0,693.0,841.5,1188.0,HIGH PRIORITY QUALITATIVE CHECK,Debt/equity above 200%; Weak cash conversion; Sector-specific manual review required: nbfc,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",82.03,80.91,True,Aadhar Housing Finance Ltd,cache,2026-07-23T13:42:25,True,ok,11.4,15.9,27.0,,64.9,-10.71,,6.13,9.15,0.81,0.57,-10448.0,922.8,-11370.8,-2.788,investing_cash_flow_proxy_discounted,20.3,,,18.25,26.94,100.0,100.0,,,,,,76.92,nbfc
AXISBANK,AXISBANK.NS,Axis Bank Limited,Axis Bank Limited,INE238A01034,Financial Services,Banks - Regional,1223.0,380485.47,13.988334,9.667984,1.704418,13.352999,,14.000000000000002,21.8,36.031,49.181998,8.0,,0.422,1418.3,1042.5,0.4803,69.03,89.73,95.81,100.0,82.13,76.27,95.38,84.15,82.42,82.0,85.24,94.14,81.6,81.6,3497.2,2448.04,2972.62,4196.64,HIGH PRIORITY QUALITATIVE CHECK,Sector-specific manual review required: bank,Buffett-Munger Quality; Graham/Klarman Value; Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",86.65,69.83,True,Axis Bank Ltd,https://www.screener.in/company/AXISBANK/consolidated/,2026-07-23T13:40:56,False,ok,6.24,13.1,30.0,10.0,7.87,-0.3,,39.91,42.69,-3.9,1.47,80404.0,98826.0,-18422.0,0.67,investing_cash_flow_proxy_discounted,13.7,,,9.87,22.15,100.0,75.0,,,,,,84.62,bank
LLOYDSME,LLOYDSME.NS,Lloyds Metals and Energy Limited,Lloyds Metals And Energy Limited,INE281B01032,Basic Materials,Steel,1930.6,108630.64,29.899334,12.73875,7.833034,36.945,145.214,405.5,604.8,21.48,38.871,5.0,0.7936536674660183,0.121,1948.0,1042.9,0.9808,84.09,100.0,64.71,100.0,84.19,49.49,94.69,100.0,74.4,85.29,87.37,63.41,81.6,81.6,2582.8,2066.24,2324.52,3099.36,HIGH PRIORITY QUALITATIVE CHECK,,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",80.85,83.34,True,Lloyds Metals & Energy Ltd,cache,2026-07-23T13:43:06,True,ok,27.3,36.6,679.0,103.0,61.65,-1.79,,2.26,1.71,0.16,-0.22,5235.0,9506.4,-4271.4,0.826,investing_cash_flow_proxy_discounted,27.9,,,404.61,657.43,75.0,100.0,,,,,,84.62,commodity_cyclical
APOLLOTYRE,APOLLOTYRE.NS,Apollo Tyres Limited,Apollo Tyres Limited,INE438A01022,Consumer Cyclical,Auto Parts,424.35,26843.59,19.582373,13.113634,1.6059446,8.719000000000001,21.987,14.2,242.6,4.82,9.162,257.0,2.6721984704346204,0.142,540.5,365.3,0.337,62.98,93.48,87.18,88.42,63.04,84.38,95.23,73.03,75.08,95.89,80.79,94.41,81.2,81.2,866.8,606.76,736.78,1040.16,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Graham/Klarman Value; Peter Lynch GARP; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",82.75,77.57,True,Apollo Tyres Ltd,cache,2026-07-23T13:42:19,True,ok,13.9,13.1,24.0,13.0,36.93,-0.43,,12.15,27.56,-1.28,1.05,13221.0,2341.8,10879.2,2.241,investing_cash_flow_proxy_discounted,13.3,,,14.2,241.08,100.0,50.0,,,,,,84.62,commodity_cyclical
FEDERALBNK,FEDERALBNK.NS,The Federal Bank Limited,The Federal Bank  Limited,INE171A01029,Financial Services,Banks - Regional,354.4,87423.46,19.105122,13.130789,2.1816614,,,21.4,32.7,30.721,42.963,34.0,,0.282,357.25,185.11,0.9834,61.0,100.0,85.27,100.0,75.6,68.29,98.36,87.57,73.13,82.0,83.4,79.58,81.15,81.15,742.0,519.4,630.7,890.4,WATCHLIST - QUALITATIVE CHECK OPTIONAL,Sector-specific manual review required: bank,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",81.27,80.86,True,Federal Bank Ltd,cache,2026-07-23T13:42:41,True,ok,6.39,11.6,21.0,30.0,,,,26.05,50.39,-0.23,1.32,12296.0,19667.4,-7371.4,0.687,investing_cash_flow_proxy_discounted,18.6,,,11.8,24.29,100.0,50.0,,,,,,76.92,bank
CRISIL,CRISIL.NS,CRISIL Limited,Crisil Limited,INE007A01025,Financial Services,Financial Data & Stock Exchanges,4399.6,32174.28,36.384388,29.204117,10.606532,29.052,10.23,27.6,26.200000000000003,21.434,24.679,89.0,0.9782770557176302,0.133,5875.0,3686.0,0.326,97.66,100.0,48.6,91.09,86.36,51.97,84.67,99.82,73.13,98.19,87.56,65.56,81.14,81.14,4836.8,3869.44,4353.12,5804.16,HIGH PRIORITY QUALITATIVE CHECK,Sector-specific manual review required: bank,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Indian QGLP Compounder,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",81.24,80.92,True,CRISIL Ltd,https://www.screener.in/company/CRISIL/consolidated/,2026-07-23T13:42:47,False,ok,32.6,24.5,14.0,8.0,66.64,0.0,,6.38,12.95,-1.7,0.89,3160.0,681.6,2478.4,0.889,investing_cash_flow_proxy_discounted,36.3,,,27.52,25.58,100.0,100.0,,,,,,84.62,bank
TATASTEEL,TATASTEEL.NS,Tata Steel Limited,Tata Steel Limited,INE081A01020,Basic Materials,Steel,184.23,229768.85,21.298265,9.799468,2.2510445,11.156999,89.017,12.5,125.2,4.65,9.698,214.0,3.24855308216514,0.747,224.4,152.51,0.4412,59.33,91.56,82.37,100.0,60.52,71.96,93.68,74.12,70.85,88.69,79.71,90.89,80.76,80.76,346.0,207.6,276.8,415.2,WATCHLIST - QUALITATIVE CHECK OPTIONAL,,Peter Lynch GARP; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",80.76,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HDFCBANK,HDFCBANK.NS,HDFC Bank Limited,HDFC Bank Limited,INE040A01034,Financial Services,Banks - Regional,747.25,1150856.2,16.675964,11.936901,1.8974743,13.838,,16.6,18.1,26.787,33.291999,173.0,,0.422,1020.5,726.65,0.0701,69.76,88.59,90.55,100.0,81.48,71.96,91.8,83.08,80.16,82.0,84.1,97.16,80.65,80.65,1792.4,1254.68,1523.54,2150.88,HIGH PRIORITY QUALITATIVE CHECK,Sector-specific manual review required: bank,Buffett-Munger Quality; Peter Lynch GARP; Philip Fisher Growth; Greenblatt Quality+Value; Indian QGLP Compounder; Attractive Entry Zone,"Investor-style free-data prototype. Uses yfinance/NSE data only. Validate using Screener, NSE/BSE filings, annual reports, concalls, promoter pledge, shareholding pattern, auditor notes, and sector-specific ratios before real investing. Banks, NBFCs and insurance companies need separate models.",86.19,67.71,True,HDFC Bank Ltd,https://www.screener.in/company/HDFCBANK/consolidated/,2026-07-23T13:41:09,False,ok,7.02,13.6,19.0,1.0,,,,41.82,41.75,-7.02,5.98,268671.0,9229.8,259441.2,0.775,investing_cash_flow_proxy_discounted,14.6,,,3.67,19.27,100.0,100.0,,,,,,76.92,bank
